,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
210,sequence_19481,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
211,sequence_19465,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
212,sequence_19476,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,27,27
213,sequence_19480,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
214,sequence_19463,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
215,sequence_19464,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
216,sequence_19359,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
217,sequence_19350,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,22,22,22,22,22,22,22
218,sequence_19367,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
219,sequence_19471,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
220,sequence_19475,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
221,sequence_19353,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
222,sequence_19461,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
223,sequence_19483,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,27,27
224,sequence_19472,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,25,25,25,25
225,sequence_19462,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
226,sequence_19362,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,27,27
227,sequence_19349,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
228,sequence_19478,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
229,sequence_19351,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,22,22,22,22,22,22,22
230,sequence_19460,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,9,9,19,19,19,19,9,9,9,9,9,9
231,sequence_19352,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
232,sequence_19482,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
233,sequence_19518,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
234,sequence_19356,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
235,sequence_19503,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
236,sequence_19517,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
237,sequence_19520,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
238,sequence_19385,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
239,sequence_19411,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
240,sequence_19513,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
241,sequence_19413,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
242,sequence_53083,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
243,sequence_53088,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
244,sequence_19381,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,22,22,22,22,22,22,22
245,sequence_53081,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
246,sequence_53086,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
247,sequence_53087,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
248,sequence_19400,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,15,15,15,15
249,sequence_53068,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
250,sequence_53072,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
251,sequence_53098,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
252,sequence_53052,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
253,sequence_53084,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
254,sequence_53099,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
255,sequence_53056,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
256,sequence_19347,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,9,9,19,19,19,19,9,9,9,9,9,9
257,sequence_19379,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,9,9,19,19,19,19,9,9,9,9,9,9
258,sequence_19348,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,9,9,19,19,19,19,9,9,9,9,9,9
259,sequence_19380,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,9,9,19,19,19,19,9,9,9,9,9,9
260,sequence_19401,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,9,9,19,19,19,19,9,9,9,9,9,9
