,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
210,sequence_19481,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
211,sequence_19465,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
212,sequence_19476,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,22,22,22,22,22,22,22
213,sequence_19480,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
214,sequence_19463,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
215,sequence_19464,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
216,sequence_19359,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
217,sequence_19350,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
218,sequence_19367,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
219,sequence_19471,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
220,sequence_19475,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
221,sequence_19353,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
222,sequence_19461,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,22,22,22,22,22,22,22
223,sequence_19483,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,22,22,22,22,22,22,22
224,sequence_19472,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
225,sequence_19462,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
226,sequence_19362,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,22,22,22,22,22,22,22
227,sequence_19349,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
228,sequence_19478,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
229,sequence_19351,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
230,sequence_19460,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
231,sequence_19352,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
232,sequence_19482,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
233,sequence_19518,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
234,sequence_19356,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
235,sequence_19503,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
236,sequence_19517,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
237,sequence_19520,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
238,sequence_19385,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
239,sequence_19411,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
240,sequence_19513,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
241,sequence_19413,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
242,sequence_53083,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,8
243,sequence_53088,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,28
244,sequence_19381,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
245,sequence_53081,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,23,23,23,23,23,23
246,sequence_53086,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,28
247,sequence_53087,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,8
248,sequence_19400,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
249,sequence_53068,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,28
250,sequence_53072,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,8
251,sequence_53098,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,28
252,sequence_53052,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,8
253,sequence_53084,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,23,23,23,23,23,23
254,sequence_53099,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,8
255,sequence_53056,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,5,2,2,2,0,8
256,sequence_19347,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
257,sequence_19379,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
258,sequence_19348,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,19,19,19,19,19,19,19,19,19,19
259,sequence_19380,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,19,19,19,19,19,19,19,19,19,19
260,sequence_19401,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
