,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
210,sequence_51056,1,1,0,2,2,2,0,1,0,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
211,sequence_51055,1,1,0,2,2,2,0,1,0,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
212,sequence_51142,0,2,2,0,0,4,4,4,1,0,11,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,27,27
213,sequence_50982,1,1,0,2,2,2,0,1,0,4,4,4,1,0,10,10,10,10,4,1,0,10,10,10,10,10,10,10
214,sequence_51132,0,2,2,0,0,4,4,4,1,0,6,6,6,6,6,2,2,2,2,2,2,0,7,7,7,7,3,3
215,sequence_51197,0,2,2,0,0,4,4,4,1,0,6,6,6,6,6,2,2,2,2,2,2,0,7,7,7,7,3,3
216,sequence_51004,1,1,0,4,4,1,1,0,4,1,1,1,0,14,14,6,6,6,6,6,6,2,2,0,25,25,25,25
217,sequence_50968,1,1,0,2,2,2,0,1,0,4,4,4,1,0,10,10,10,10,4,1,0,10,10,10,10,10,10,10
218,sequence_51200,0,2,2,0,0,6,6,6,6,6,2,0,4,1,0,14,14,14,14,14,14,14,14,14,14,14,14,6
219,sequence_50976,1,1,0,2,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,1,1,0,26,26,26
220,sequence_50977,1,1,0,4,4,1,1,0,4,1,1,1,0,14,14,6,6,6,6,6,6,2,2,0,9,9,9,9
221,sequence_51039,1,1,0,4,4,1,1,0,4,1,1,1,0,10,4,4,4,4,1,0,21,21,21,21,21,21,21,21
222,sequence_51126,0,2,2,0,0,4,4,4,1,0,6,6,6,6,6,2,2,2,2,2,2,0,23,23,23,23,23,23
223,sequence_51143,0,2,2,0,0,6,6,6,6,6,2,0,4,1,0,14,14,14,14,14,14,14,14,14,14,14,14,6
224,sequence_50981,1,1,0,2,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,1,1,0,26,26,26
225,sequence_50971,1,1,0,2,2,2,0,1,0,4,4,4,1,0,10,10,10,10,4,1,0,6,6,6,6,6,6,2
226,sequence_51047,1,1,0,2,2,2,0,1,0,4,4,4,1,0,10,10,10,10,4,1,0,6,6,6,6,6,6,2
227,sequence_50964,1,1,0,2,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,1,1,0,26,26,26
228,sequence_51049,1,1,0,4,4,1,1,0,4,1,1,1,0,14,14,6,6,6,6,6,6,2,2,0,9,9,9,9
229,sequence_32173,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,1,0,11,11,11,11,11
230,sequence_50983,1,1,0,2,2,2,0,1,0,4,4,4,1,0,10,10,10,10,4,1,0,10,10,10,10,10,10,10
231,sequence_51044,1,1,0,4,4,1,1,0,4,1,1,1,0,10,4,4,4,4,1,0,18,18,18,18,18,18,18,18
232,sequence_51006,1,1,0,4,4,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
233,sequence_51201,0,2,2,0,5,5,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,2,0
234,sequence_51036,1,1,0,4,4,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
235,sequence_50967,1,1,0,4,4,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
236,sequence_32161,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,1,0,11,11,11,11,11
237,sequence_32144,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,1,0,11,11,11,11,11
238,sequence_51139,0,2,2,0,5,5,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,2,0
239,sequence_51153,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5
240,sequence_32145,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,1,0,11,11,11,11,11
241,sequence_50985,1,1,0,4,4,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
242,sequence_32153,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,1,0,11,11,11,11,11
243,sequence_50986,1,1,0,4,4,1,1,0,4,1,1,1,0,10,4,4,4,4,1,0,18,18,18,18,18,18,18,18
244,sequence_51042,1,1,0,4,4,1,1,0,4,1,1,1,0,14,14,6,6,6,6,6,6,2,2,0,9,9,9,9
245,sequence_51024,1,1,0,4,4,1,1,0,4,1,1,1,0,14,14,6,6,6,6,6,6,2,2,0,25,25,25,25
246,sequence_51037,1,1,0,4,4,1,1,0,4,1,1,1,0,10,4,4,4,4,1,0,21,21,21,21,21,21,21,21
247,sequence_51146,0,2,2,0,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
