,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
210,sequence_19481,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
211,sequence_19465,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
212,sequence_19476,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
213,sequence_19480,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
214,sequence_19463,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
215,sequence_19464,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
216,sequence_19359,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
217,sequence_19350,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
218,sequence_19367,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,24,24,24,24,24
219,sequence_19471,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
220,sequence_19475,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
221,sequence_19353,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,24,24,24,24,24
222,sequence_19461,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
223,sequence_19483,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
224,sequence_19472,0,0,0,4,4,4,1,0,3,3,3,3,1,0,10,10,10,10,10,10,10,4,4,4,4,4,4,1
225,sequence_19462,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,9
226,sequence_19362,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
227,sequence_19349,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,9
228,sequence_19478,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,12,12,12,12
229,sequence_19351,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4
230,sequence_19460,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,9
231,sequence_19352,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
232,sequence_19482,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
233,sequence_19518,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
234,sequence_19356,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
235,sequence_19503,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
236,sequence_19517,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4,1,0,10,10,10,10,10,10,10
237,sequence_19520,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
238,sequence_19385,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,24,24,24,24,24
239,sequence_19411,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,24,24,24,24,24
240,sequence_19513,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,0,8,8,8,8
241,sequence_19413,0,0,3,3,3,3,3,3,1,0,5,5,5,5,5,5,5,2,2,2,2,2,0,24,24,24,24,24
242,sequence_53083,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
243,sequence_53088,0,0,0,2,2,0,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
244,sequence_19381,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,9
245,sequence_53081,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
246,sequence_53086,0,0,0,2,2,0,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
247,sequence_53087,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
248,sequence_19400,0,2,2,0,1,1,0,1,0,4,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
249,sequence_53068,0,0,0,2,2,0,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
250,sequence_53072,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
251,sequence_53098,0,0,0,2,2,0,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
252,sequence_53052,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
253,sequence_53084,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
254,sequence_53099,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
255,sequence_53056,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
256,sequence_19347,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
257,sequence_19379,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
258,sequence_19348,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,9
259,sequence_19380,1,1,1,1,0,2,2,2,2,2,0,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,9
260,sequence_19401,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
