,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
210,sequence_19481,1,0,1,1,0,6,2,0,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,1,0,21
211,sequence_19465,1,0,1,1,0,6,2,0,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,1,0,28
212,sequence_19476,1,0,1,1,0,0,6,6,2,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
213,sequence_19480,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,21,21,21,21,21,21,10,4
214,sequence_19463,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,1,0,6,6,6,6,6,6
215,sequence_19464,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,21,21,21,21,21,21,10,4
216,sequence_19359,1,0,1,1,0,0,7,7,7,7,7,7,3,3,3,1,0,12,12,12,12,12,12,12,5,2,2,2
217,sequence_19350,1,0,1,1,0,0,7,7,7,7,7,7,3,3,3,1,0,12,12,12,12,12,12,12,5,2,2,2
218,sequence_19367,1,0,1,1,0,0,6,6,2,2,2,2,2,0,9,9,9,9,19,19,19,19,19,19,19,19,19,19
219,sequence_19471,1,0,1,1,0,6,2,0,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,1,0,21
220,sequence_19475,1,0,1,1,0,0,7,7,7,7,7,7,3,3,3,1,0,12,12,12,12,12,12,12,5,2,2,2
221,sequence_19353,1,0,1,1,0,6,2,0,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,1,0,28
222,sequence_19461,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,1,0,6,6,6,6,6,6
223,sequence_19483,1,0,1,1,0,6,2,0,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,1,0,21
224,sequence_19472,1,0,1,1,0,0,7,7,7,7,7,7,3,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
225,sequence_19462,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,21,21,21,21,21,21,10,4
226,sequence_19362,1,0,1,1,0,0,6,6,2,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
227,sequence_19349,1,0,1,1,0,0,7,7,7,7,7,7,3,3,3,1,0,12,12,12,12,12,12,12,5,2,2,2
228,sequence_19478,1,0,1,1,0,0,6,6,2,2,2,2,2,0,9,9,9,9,19,19,19,19,19,19,19,19,19,19
229,sequence_19351,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,1,0,6,6,6,6,6,6
230,sequence_19460,1,0,1,1,0,0,7,7,7,7,7,7,3,3,3,1,0,12,12,12,12,12,12,12,5,2,2,2
231,sequence_19352,1,0,1,1,0,0,7,7,7,7,7,7,3,3,3,1,0,12,12,12,12,12,12,12,5,2,2,2
232,sequence_19482,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,21,21,21,21,21,21,10,4
233,sequence_19518,1,0,1,1,0,0,6,6,2,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
234,sequence_19356,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,21,21,21,21,21,21,10,4
235,sequence_19503,1,0,1,1,0,0,6,6,2,2,2,2,2,0,9,9,9,9,19,19,19,19,19,19,19,19,19,19
236,sequence_19517,1,0,1,1,0,0,7,7,7,7,7,7,3,3,3,1,0,12,12,12,12,12,12,12,5,2,2,2
237,sequence_19520,1,0,1,1,0,0,6,6,2,2,2,2,2,0,9,9,9,9,19,19,19,19,19,19,19,19,19,19
238,sequence_19385,1,0,1,1,0,0,6,6,2,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
239,sequence_19411,1,0,1,1,0,0,6,6,2,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
240,sequence_19513,1,0,1,1,0,6,2,0,9,9,9,9,9,9,4,4,4,4,4,4,4,4,4,1,1,1,0,28
241,sequence_19413,1,0,1,1,0,0,6,6,2,2,2,2,2,0,9,9,9,9,19,19,19,19,19,19,19,19,19,19
242,sequence_53083,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14
243,sequence_53088,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
244,sequence_19381,1,0,1,1,0,6,2,0,6,6,6,6,6,6,6,6,6,6,2,0,1,0,6,6,6,6,6,6
245,sequence_53081,0,2,2,0,3,3,3,8,8,3,1,1,0,14,14,14,14,14,6,2,2,2,0,10,10,10,4,1
246,sequence_53086,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
247,sequence_53087,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
248,sequence_19400,0,1,0,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,0,17,17,17,17,17,17,17
249,sequence_53068,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
250,sequence_53072,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14
251,sequence_53098,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20
252,sequence_53052,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14
253,sequence_53084,0,2,2,0,3,3,3,8,8,3,1,1,0,14,14,14,14,14,6,2,2,2,0,10,10,10,4,1
254,sequence_53099,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14
255,sequence_53056,0,2,2,0,3,3,3,8,8,3,1,1,0,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14
256,sequence_19347,1,0,3,3,1,1,1,3,3,1,0,5,5,2,2,2,2,0,14,6,6,6,2,2,0,26,26,26
257,sequence_19379,1,0,3,3,1,1,1,3,3,1,0,5,5,2,2,2,2,0,14,6,6,6,2,2,0,26,26,26
258,sequence_19348,1,0,3,3,1,1,1,3,3,1,0,5,5,2,2,2,2,0,14,6,6,6,2,2,0,12,12,12
259,sequence_19380,1,0,3,3,1,1,1,3,3,1,0,5,5,2,2,2,2,0,14,6,6,6,2,2,0,12,12,12
260,sequence_19401,0,1,0,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
